Freq.	V(n004)*I(R_load)
Step Information: Kv=100m  (Step: 1/5)
2.72279549549548e+04	-9.24635268958566e-03,5.94654396904731e-03
2.73280540540539e+04	-9.58814206807461e-03,6.24283974337997e-03
2.74281531531530e+04	-9.94274708249494e-03,6.55505621609414e-03
2.75282522522521e+04	-1.03106490715947e-02,6.88413855379920e-03
2.76283513513512e+04	-1.06923451957631e-02,7.23109447779550e-03
2.77284504504503e+04	-1.10883485077803e-02,7.59699885746881e-03
2.78285495495494e+04	-1.14991879400069e-02,7.98299867285199e-03
2.79286486486485e+04	-1.19254081919564e-02,8.39031837829479e-03
2.80287477477476e+04	-1.23675694998544e-02,8.82026570189312e-03
2.81288468468467e+04	-1.28262472668213e-02,9.27423791860051e-03
2.82289459459458e+04	-1.33020315291279e-02,9.75372863825881e-03
2.83290450450449e+04	-1.37955262301618e-02,1.02603351535476e-02
2.84291441441440e+04	-1.43073482694693e-02,1.07957663968365e-02
2.85292432432431e+04	-1.48381262891599e-02,1.13618515593976e-02
2.86293423423422e+04	-1.53884991544076e-02,1.19605494310159e-02
2.87294414414413e+04	-1.59591140779684e-02,1.25939585233916e-02
2.88295405405404e+04	-1.65506243312885e-02,1.32643280460364e-02
2.89296396396395e+04	-1.71636864758678e-02,1.39740698095170e-02
2.90297387387386e+04	-1.77989570384934e-02,1.47257711372874e-02
2.91298378378377e+04	-1.84570885425295e-02,1.55222088740704e-02
2.92299369369368e+04	-1.91387247938598e-02,1.63663645862649e-02
2.93300360360359e+04	-1.98444953048234e-02,1.72614410574655e-02
2.94301351351350e+04	-2.05750087216516e-02,1.82108801903942e-02
2.95302342342341e+04	-2.13308451005089e-02,1.92183824349926e-02
2.96303333333332e+04	-2.21125468533817e-02,2.02879278714026e-02
2.97304324324323e+04	-2.29206081580674e-02,2.14237990853132e-02
2.98305315315314e+04	-2.37554625947202e-02,2.26306059824134e-02
2.99306306306305e+04	-2.46174687351716e-02,2.39133126974275e-02
3.00307297297296e+04	-2.55068933694811e-02,2.52772667614499e-02
3.01308288288287e+04	-2.64238920050382e-02,2.67282306993301e-02
3.02309279279278e+04	-2.73684862185922e-02,2.82724162343813e-02
3.03310270270269e+04	-2.83405373758630e-02,2.99165212827584e-02
3.04311261261260e+04	-2.93397161599059e-02,3.16677699206354e-02
3.05312252252251e+04	-3.03654672627876e-02,3.35339555053983e-02
3.06313243243242e+04	-3.14169684963706e-02,3.55234871243030e-02
3.07314234234233e+04	-3.24930834637550e-02,3.76454395296018e-02
3.08315225225224e+04	-3.35923068019059e-02,3.99096066953310e-02
3.09316216216215e+04	-3.47127008546427e-02,4.23265590956137e-02
3.10317207207206e+04	-3.58518224628494e-02,4.49077047528780e-02
3.11318198198197e+04	-3.70066383591153e-02,4.76653540342264e-02
3.12319189189187e+04	-3.81734274293666e-02,5.06127880770205e-02
3.13320180180178e+04	-3.93476678437667e-02,5.37643305973141e-02
3.14321171171169e+04	-4.05239067678776e-02,5.71354226645798e-02
3.15322162162160e+04	-4.16956100327879e-02,6.07426998057471e-02
3.16323153153151e+04	-4.28549887704036e-02,6.46040705157956e-02
3.17324144144142e+04	-4.39927996048853e-02,6.87387948849241e-02
3.18325135135133e+04	-4.50981145293697e-02,7.31675615843595e-02
3.19326126126124e+04	-4.61580560932318e-02,7.79125608580700e-02
3.20327117117115e+04	-4.71574929793406e-02,8.29975504169801e-02
3.21328108108106e+04	-4.80786904723008e-02,8.84479101885577e-02
3.22329099099097e+04	-4.89009097219324e-02,9.42906806935859e-02
3.23330090090088e+04	-4.95999491102577e-02,1.00554578351572e-01
3.24331081081079e+04	-5.01476204731157e-02,1.07269979193117e-01
3.25332072072070e+04	-5.05111524576857e-02,1.14468860209494e-01
3.26333063063061e+04	-5.06525129837588e-02,1.22184684813186e-01
3.27334054054052e+04	-5.05276427305964e-02,1.30452215523059e-01
3.28335045045043e+04	-5.00855919212147e-02,1.39307232923434e-01
3.29336036036034e+04	-4.92675536274172e-02,1.48786135069540e-01
3.30337027027025e+04	-4.80057886225413e-02,1.58925385721135e-01
3.31338018018016e+04	-4.62224398088259e-02,1.69760772994593e-01
3.32339009009007e+04	-4.38282388943709e-02,1.81326432182963e-01
3.33339999999998e+04	-4.07211148656524e-02,1.93653577624319e-01
3.34340990990989e+04	-3.67847236127595e-02,2.06768878734247e-01
3.35341981981980e+04	-3.18869317310586e-02,2.20692404978754e-01
3.36342972972971e+04	-2.58783060935429e-02,2.35435054234083e-01
3.37343963963962e+04	-1.85906855312139e-02,2.50995369652119e-01
3.38344954954953e+04	-9.83594321290449e-03,2.67355643363044e-01
3.39345945945944e+04	5.94910519442077e-04,2.84477203412418e-01
3.40346936936935e+04	1.29320838779717e-02,3.02294786529740e-01
3.41347927927926e+04	2.74265549574432e-02,3.20709918212976e-01
3.42348918918917e+04	4.43484834136643e-02,3.39583259176129e-01
3.43349909909908e+04	6.39840668766812e-02,3.58725941033715e-01
3.44350900900899e+04	8.66303432367693e-02,3.77890013225270e-01
3.45351891891890e+04	1.12587363304549e-01,3.96758267566861e-01
3.46352882882881e+04	1.42147103788077e-01,4.14933905999331e-01
3.47353873873872e+04	1.75578481039838e-01,4.31930777965151e-01
3.48354864864863e+04	2.13107893412070e-01,4.47165236662116e-01
3.49355855855854e+04	2.54894904593139e-01,4.59951036620898e-01
3.50356846846845e+04	3.01003028178430e-01,4.69499087932441e-01
3.51357837837836e+04	3.51366129975802e-01,4.74924237614554e-01
3.52358828828827e+04	4.05751760313080e-01,4.75261475404634e-01
3.53359819819818e+04	4.63723761588159e-01,4.69493934243909e-01
3.54360810810809e+04	5.24607705333200e-01,4.56594623463831e-01
3.55361801801800e+04	5.87463951852601e-01,4.35582842736305e-01
3.56362792792790e+04	6.51074144997268e-01,4.05594569266886e-01
3.57363783783781e+04	7.13947409413004e-01,3.65963791246110e-01
3.58364774774772e+04	7.74352012833055e-01,3.16308960269772e-01
3.59365765765763e+04	8.30376446547770e-01,2.56615872076255e-01
3.60366756756754e+04	8.80020611717781e-01,1.87306006450669e-01
3.61367747747745e+04	9.21313274358295e-01,1.09278444273538e-01
3.62368738738736e+04	9.52446811568958e-01,2.39146417859196e-02
3.63369729729727e+04	9.71915574575272e-01,-6.69610579076596e-02
3.64370720720718e+04	9.78641200983223e-01,-1.61166493981080e-01
3.65371711711709e+04	9.72068009545954e-01,-2.56286589779551e-01
3.66372702702700e+04	9.52214711335402e-01,-3.49825505481762e-01
3.67373693693691e+04	9.19674709663473e-01,-4.39368510735896e-01
3.68374684684682e+04	8.75565015076858e-01,-5.22734265671363e-01
3.69375675675673e+04	8.21431521497940e-01,-5.98100052309744e-01
3.70376666666664e+04	7.59124344975416e-01,-6.64087471857913e-01
3.71377657657655e+04	6.90659941563794e-01,-7.19802912114081e-01
3.72378648648646e+04	6.18086482479418e-01,-7.64834055342104e-01
3.73379639639637e+04	5.43366003198859e-01,-7.99209387710884e-01
3.74380630630628e+04	4.68282240403246e-01,-8.23331194997776e-01
3.75381621621619e+04	3.94378052940614e-01,-8.37893678859597e-01
3.76382612612610e+04	3.22921907547848e-01,-8.43796968130100e-01
3.77383603603601e+04	2.54899709734233e-01,-8.42065618083731e-01
3.78384594594592e+04	1.91026460151393e-01,-8.33777436573276e-01
3.79385585585583e+04	1.31771672737723e-01,-8.20005768678884e-01
3.80386576576574e+04	7.73928763123144e-02,-8.01776111230971e-01
3.81387567567565e+04	2.79724624420065e-02,-7.80036293964575e-01
3.82388558558556e+04	-1.65456890091679e-02,-7.55638462463382e-01
3.83389549549547e+04	-5.63222180551776e-02,-7.29330632374025e-01
3.84390540540538e+04	-9.15923352208511e-02,-7.01755513975612e-01
3.85391531531529e+04	-1.22640538148358e-01,-6.73454489169284e-01
3.86392522522520e+04	-1.49780056951281e-01,-6.44874940361877e-01
3.87393513513511e+04	-1.73336729101622e-01,-6.16379494950999e-01
3.88394504504502e+04	-1.93636801287419e-01,-5.88256103350601e-01
3.89395495495493e+04	-2.10998068594867e-01,-5.60728181054783e-01
3.90396486486484e+04	-2.25723752739244e-01,-5.33964302688731e-01
3.91397477477475e+04	-2.38098560417178e-01,-5.08087136625510e-01
3.92398468468466e+04	-2.48386427688799e-01,-4.83181457619205e-01
3.93399459459457e+04	-2.56829531066217e-01,-4.59301180091471e-01
3.94400450450448e+04	-2.63648220715443e-01,-4.36475425064115e-01
3.95401441441439e+04	-2.69041600275112e-01,-4.14713677637086e-01
3.96402432432430e+04	-2.73188538256490e-01,-3.94010116462288e-01
3.97403423423421e+04	-2.76248947066067e-01,-3.74347207726701e-01
3.98404414414412e+04	-2.78365207492185e-01,-3.55698658174268e-01
3.99405405405402e+04	-2.79663649924638e-01,-3.38031818023301e-01
4.00406396396393e+04	-2.80256029742873e-01,-3.21309617663801e-01
4.01407387387384e+04	-2.80240954393943e-01,-3.05492113407348e-01
4.02408378378375e+04	-2.79705234835645e-01,-2.90537708414448e-01
4.03409369369366e+04	-2.78725145199129e-01,-2.76404105941788e-01
4.04410360360357e+04	-2.77367582657111e-01,-2.63049043644887e-01
4.05411351351348e+04	-2.75691125195872e-01,-2.50430850060021e-01
4.06412342342339e+04	-2.73746988925845e-01,-2.38508857656837e-01
4.07413333333330e+04	-2.71579889152473e-01,-2.27243701001953e-01
4.08414324324321e+04	-2.69228811008970e-01,-2.16597523563546e-01
4.09415315315312e+04	-2.66727696336758e-01,-2.06534112438353e-01
4.10416306306303e+04	-2.64106053867572e-01,-1.97018976715539e-01
4.11417297297294e+04	-2.61389499781037e-01,-1.88019382218943e-01
4.12418288288285e+04	-2.58600235501281e-01,-1.79504352906400e-01
4.13419279279276e+04	-2.55757469236489e-01,-1.71444647176459e-01
4.14420270270267e+04	-2.52877787321018e-01,-1.63812715670153e-01
4.15421261261258e+04	-2.49975480932594e-01,-1.56582645798282e-01
4.16422252252249e+04	-2.47062833260120e-01,-1.49730097120682e-01
4.17423243243240e+04	-2.44150371703278e-01,-1.43232230812435e-01
4.18424234234231e+04	-2.41247089220552e-01,-1.37067635728818e-01
4.19425225225222e+04	-2.38360638499814e-01,-1.31216253002852e-01
4.20426216216213e+04	-2.35497502219310e-01,-1.25659300645364e-01
4.21427207207204e+04	-2.32663142298129e-01,-1.20379199246311e-01
4.22428198198195e+04	-2.29862130696514e-01,-1.15359499583915e-01
4.23429189189186e+04	-2.27098264026972e-01,-1.10584812714767e-01
4.24430180180177e+04	-2.24374663965591e-01,-1.06040742936720e-01
4.25431171171168e+04	-2.21693865213010e-01,-1.01713823874249e-01
4.26432162162159e+04	-2.19057892542375e-01,-9.75914578252788e-02
4.27433153153150e+04	-2.16468328282501e-01,-9.36618584249232e-02
4.28434144144141e+04	-2.13926371418531e-01,-8.99139966177253e-02
4.29435135135132e+04	-2.11432889346392e-01,-8.63375498825172e-02
4.30436126126123e+04	-2.08988463188844e-01,-8.29228546195744e-02
4.31437117117114e+04	-2.06593427469154e-01,-7.96608615845850e-02
4.32438108108105e+04	-2.04247904837144e-01,-7.65430942396328e-02
4.33439099099096e+04	-2.01951836458693e-01,-7.35616098787198e-02
4.34440090090087e+04	-1.99705008601872e-01,-7.07089633817896e-02
4.35441081081078e+04	-1.97507075888607e-01,-6.79781734474320e-02
4.36442072072069e+04	-1.95357581619815e-01,-6.53626911581350e-02
4.37443063063060e+04	-1.93255975534118e-01,-6.28563707321847e-02
4.38444054054051e+04	-1.91201629314446e-01,-6.04534423220283e-02
4.39445045045042e+04	-1.89193850117823e-01,-5.81484867244099e-02
4.40446036036033e+04	-1.87231892370587e-01,-5.59364118729480e-02
4.41447027027024e+04	-1.85314968040257e-01,-5.38124309915421e-02
4.42448018018014e+04	-1.83442255570891e-01,-5.17720422920619e-02
4.43449009009005e+04	-1.81612907644395e-01,-4.98110101082058e-02
4.44449999999996e+04	-1.79826057911762e-01,-4.79253473625833e-02
4.45450990990987e+04	-1.78080826819303e-01,-4.61112992721715e-02
4.46451981981978e+04	-1.76376326641090e-01,-4.43653282020156e-02
4.47452972972969e+04	-1.74711665814344e-01,-4.26840995843010e-02
4.48453963963960e+04	-1.73085952663209e-01,-4.10644688251976e-02
4.49454954954951e+04	-1.71498298586163e-01,-3.95034691271329e-02
4.50455945945942e+04	-1.69947820772756e-01,-3.79983001600065e-02
4.51456936936933e+04	-1.68433644508119e-01,-3.65463175187754e-02
4.52457927927924e+04	-1.66954905115892e-01,-3.51450229104732e-02
4.53458918918915e+04	-1.65510749585398e-01,-3.37920550161609e-02
4.54459909909906e+04	-1.64100337921248e-01,-3.24851809804403e-02
4.55460900900897e+04	-1.62722844251732e-01,-3.12222884807027e-02
4.56461891891888e+04	-1.61377457725915e-01,-3.00013783349605e-02
4.57462882882879e+04	-1.60063383226168e-01,-2.88205576095677e-02
4.58463873873870e+04	-1.58779841920678e-01,-2.76780331895886e-02
4.59464864864861e+04	-1.57526071676503e-01,-2.65721057789581e-02
4.60465855855852e+04	-1.56301327351486e-01,-2.55011642996749e-02
4.61466846846843e+04	-1.55104880981472e-01,-2.44636806611642e-02
4.62467837837834e+04	-1.53936021877106e-01,-2.34582048733827e-02
4.63468828828825e+04	-1.52794056642647e-01,-2.24833604794298e-02
4.64469819819816e+04	-1.51678309128181e-01,-2.15378402845330e-02
4.65470810810807e+04	-1.50588120324420e-01,-2.06204023613928e-02
4.66471801801798e+04	-1.49522848209188e-01,-1.97298663115800e-02
4.67472792792789e+04	-1.48481867552794e-01,-1.88651097656278e-02
4.68473783783780e+04	-1.47464569688900e-01,-1.80250651051732e-02
4.69474774774771e+04	-1.46470362256872e-01,-1.72087163914382e-02
4.70475765765762e+04	-1.45498668920296e-01,-1.64150964865579e-02
4.71476756756753e+04	-1.44548929066483e-01,-1.56432843537629e-02
4.72477747747744e+04	-1.43620597490694e-01,-1.48924025246103e-02
4.73478738738735e+04	-1.42713144068214e-01,-1.41616147223061e-02
4.74479729729726e+04	-1.41826053417681e-01,-1.34501236298102e-02
4.75480720720717e+04	-1.40958824557946e-01,-1.27571687935193e-02
4.76481711711708e+04	-1.40110970560629e-01,-1.20820246536175e-02
4.77482702702699e+04	-1.39282018200449e-01,-1.14239986923919e-02
4.78483693693690e+04	-1.38471507604968e-01,-1.07824296928183e-02
4.79484684684681e+04	-1.37678991905113e-01,-1.01566861002328e-02
4.80485675675672e+04	-1.36904036887717e-01,-9.54616448038191e-03
4.81486666666663e+04	-1.36146220651166e-01,-8.95028806753431e-03
4.82487657657654e+04	-1.35405133264908e-01,-8.36850539703678e-03
4.83488648648645e+04	-1.34680376433707e-01,-7.80028901667753e-03
4.84489639639635e+04	-1.33971563167205e-01,-7.24513427194826e-03
4.85490630630626e+04	-1.33278317455332e-01,-6.70255816038155e-03
4.86491621621617e+04	-1.32600273949743e-01,-6.17209825126230e-03
4.87492612612608e+04	-1.31937077652160e-01,-5.65331166530902e-03
4.88493603603599e+04	-1.31288383609211e-01,-5.14577411212807e-03
4.89494594594590e+04	-1.30653856614455e-01,-4.64907898076109e-03
4.90495585585581e+04	-1.30033170917536e-01,-4.16283648052755e-03
4.91496576576572e+04	-1.29426009940577e-01,-3.68667282898071e-03
4.92497567567563e+04	-1.28832066001905e-01,-3.22022948410762e-03
4.93498558558554e+04	-1.28251040047008e-01,-2.76316241832802e-03
4.94499549549545e+04	-1.27682641386967e-01,-2.31514143117215e-03
4.95500540540536e+04	-1.27126587443969e-01,-1.87584949917720e-03
4.96501531531527e+04	-1.26582603504150e-01,-1.44498216003027e-03
4.97502522522518e+04	-1.26050422477490e-01,-1.02224692945135e-03
4.98503513513509e+04	-1.25529784664741e-01,-6.07362748643131e-04
4.99504504504500e+04	-1.25020437531349e-01,-2.00059460360439e-04
5.00505495495491e+04	-1.24522135487957e-01,1.99922687284372e-04
5.01506486486482e+04	-1.24034639677812e-01,5.92833512155253e-04
5.02507477477473e+04	-1.23557717770458e-01,9.78913344573119e-04
5.03508468468464e+04	-1.23091143761961e-01,1.35839345159455e-03
5.04509459459455e+04	-1.22634697781266e-01,1.73149643954815e-03
5.05510450450446e+04	-1.22188165902617e-01,2.09843663626212e-03
5.06511441441437e+04	-1.21751339963942e-01,2.45942045443712e-03
5.07512432432428e+04	-1.21324017390900e-01,2.81464673656172e-03
5.08513423423419e+04	-1.20906001026651e-01,3.16430708329095e-03
5.09514414414410e+04	-1.20497098966875e-01,3.50858616500586e-03
5.10515405405401e+04	-1.20097124400331e-01,3.84766201902270e-03
5.11516396396392e+04	-1.19705895454245e-01,4.18170633138202e-03
5.12517387387383e+04	-1.19323235044975e-01,4.51088470601723e-03
5.13518378378374e+04	-1.18948970733252e-01,4.83535692020459e-03
5.14519369369365e+04	-1.18582934584247e-01,5.15527716829146e-03
5.15520360360356e+04	-1.18224963032136e-01,5.47079429373684e-03
5.16521351351347e+04	-1.17874896749014e-01,5.78205201013096e-03
5.17522342342338e+04	-1.17532580518141e-01,6.08918911203978e-03
5.18523333333329e+04	-1.17197863111195e-01,6.39233967571668e-03
5.19524324324320e+04	-1.16870597169632e-01,6.69163325090741e-03
5.20525315315311e+04	-1.16550639089770e-01,6.98719504338817e-03
5.21526306306302e+04	-1.16237848911740e-01,7.27914608959686e-03
5.22527297297293e+04	-1.15932090211883e-01,7.56760342279591e-03
5.23528288288284e+04	-1.15633229998767e-01,7.85268023213635e-03
5.24529279279275e+04	-1.15341138612524e-01,8.13448601441360e-03
5.25530270270266e+04	-1.15055689627391e-01,8.41312671884484e-03
5.26531261261257e+04	-1.14776759757510e-01,8.68870488573633e-03
5.27532252252247e+04	-1.14504228765632e-01,8.96131977859818e-03
5.28533243243238e+04	-1.14237979374935e-01,9.23106751099193e-03
5.29534234234229e+04	-1.13977897183459e-01,9.49804116707290e-03
5.30535225225220e+04	-1.13723870581490e-01,9.76233091756477e-03
5.31536216216211e+04	-1.13475790671509e-01,1.00240241304480e-02
5.32537207207202e+04	-1.13233551190641e-01,1.02832054766479e-02
5.33538198198193e+04	-1.12997048435711e-01,1.05399570316294e-02
5.34539189189184e+04	-1.12766181190575e-01,1.07943583723052e-02
5.35540180180175e+04	-1.12540850655806e-01,1.10464866699734e-02
5.36541171171166e+04	-1.12320960380622e-01,1.12964167793669e-02
5.37542162162157e+04	-1.12106416196936e-01,1.15442213238870e-02
5.38543153153148e+04	-1.11897126155512e-01,1.17899707773441e-02
5.39544144144139e+04	-1.11693000464096e-01,1.20337335421652e-02
5.40545135135130e+04	-1.11493951427555e-01,1.22755760246653e-02
5.41546126126121e+04	-1.11299893389804e-01,1.25155627068829e-02
5.42547117117112e+04	-1.11110742677600e-01,1.27537562156206e-02
5.43548108108103e+04	-1.10926417546107e-01,1.29902173888825e-02
5.44549099099094e+04	-1.10746838126061e-01,1.32250053391781e-02
5.45550090090085e+04	-1.10571926372676e-01,1.34581775147251e-02
5.46551081081076e+04	-1.10401606016057e-01,1.36897897579245e-02
5.47552072072067e+04	-1.10235802513165e-01,1.39198963616581e-02
5.48553063063058e+04	-1.10074443001233e-01,1.41485501231459e-02
5.49554054054049e+04	-1.09917456252651e-01,1.43758023959936e-02
5.50555045045040e+04	-1.09764772631184e-01,1.46017031399558e-02
5.51556036036031e+04	-1.09616324049524e-01,1.48263009687697e-02
5.52557027027022e+04	-1.09472043928160e-01,1.50496431963071e-02
5.53558018018013e+04	-1.09331867155454e-01,1.52717758807370e-02
5.54559009009004e+04	-1.09195730048939e-01,1.54927438671489e-02
5.55559999999995e+04	-1.09063570317759e-01,1.57125908283744e-02
5.56560990990986e+04	-1.08935327026264e-01,1.59313593044824e-02
5.57561981981977e+04	-1.08810940558649e-01,1.61490907405445e-02
5.58562972972968e+04	-1.08690352584688e-01,1.63658255232021e-02
5.59563963963959e+04	-1.08573506026431e-01,1.65816030156153e-02
5.60564954954950e+04	-1.08460345025928e-01,1.67964615913285e-02
5.61565945945941e+04	-1.08350814913881e-01,1.70104386667699e-02
5.62566936936932e+04	-1.08244862179213e-01,1.72235707325456e-02
